0.000000 0.000000 1.000000 
0.001000 0.001000 1.000999 
0.002000 0.002002 1.001998 
0.003500 0.003506 1.003494 
0.005000 0.005012 1.004987 
0.007250 0.007276 1.007224 
0.009500 0.009545 1.009455 
0.012875 0.012958 1.012791 
0.016250 0.016381 1.016117 
0.021313 0.021538 1.021082 
0.026375 0.026720 1.026021 
0.033969 0.034539 1.033379 
0.041563 0.042414 1.040675 
0.052953 0.054330 1.051502 
0.064344 0.066368 1.062187 
0.081430 0.084651 1.077939 
0.098516 0.103201 1.093354 
0.124145 0.131512 1.115825 
0.149773 0.160389 1.137490 
0.188217 0.204719 1.168417 
0.226660 0.250200 1.197384 
0.284325 0.320412 1.237000 
0.341990 0.392771 1.271827 
0.428488 0.504719 1.314756 
0.514985 0.619888 1.346268 
0.644732 0.796518 1.372229 
0.774478 0.974918 1.373885 
0.969098 1.239401 1.336992 
1.163717 1.493054 1.265150 
1.455646 1.842669 1.127876 
1.747576 2.153017 1.005297 
2.054122 2.450266 0.952364 
2.360668 2.752488 1.053946 
2.607057 3.042455 1.341430 
2.853447 3.442270 1.986303 
3.014747 3.821137 2.780467 
3.176047 4.370063 4.158297 
3.283412 4.892090 5.676501 
3.390777 5.621045 8.104709 
3.464910 6.312643 10.727243 
3.500000 6.717465 12.403973 
